order_id,product_id,quantity,unit_price,discount_percent
3825,47,3,952.17,10
3825,86,3,519.82,15
3826,25,2,305.93,20
3826,140,3,354.61,15
3826,107,3,412.78,0
3826,138,1,964.27,5
3827,167,1,49.0,0
3827,186,3,54.9,15
3827,179,2,596.23,5
3828,184,3,256.84,20
3828,66,2,749.92,0
3828,34,1,317.86,20
3828,160,2,606.35,5
3829,135,2,534.57,5
3829,190,2,517.4,20
3829,61,2,490.48,15
3830,147,3,776.85,15
3830,28,2,459.05,0
3830,4,2,573.94,5
3831,15,2,759.48,5
3831,71,2,915.93,15
3831,44,3,965.34,0
3832,162,3,274.3,20
3832,188,3,859.46,20
3832,50,2,612.1,0
3833,57,1,979.35,0
3833,197,3,453.54,20
3833,46,1,64.75,15
3834,76,2,490.38,20
3835,151,3,722.78,20
3835,10,2,501.76,0
3835,51,1,97.77,0
3836,132,1,117.83,0
3836,20,1,152.83,10
3837,52,1,204.29,20
3837,30,2,408.95,15
3838,16,1,314.5,15
3838,130,2,184.39,20
3838,6,3,48.58,0
3838,183,2,126.15,20
3839,199,3,313.82,10
3839,160,3,606.35,0
3839,67,3,806.92,0
3839,54,1,13.34,20
3840,80,1,655.63,0
3841,145,1,877.52,0
3842,56,1,543.79,5
3842,154,2,715.67,15
3843,44,1,965.34,0
3843,177,2,927.86,20
3843,159,3,508.89,20
3843,37,2,743.0,5
3844,159,2,508.89,10
3845,85,1,384.92,0
3845,128,3,178.78,0
3845,168,2,659.05,5
3845,120,3,307.08,5
3845,71,3,915.93,0
3846,178,3,237.94,20
3846,79,2,598.79,10
3846,128,1,178.78,15
3846,38,3,285.25,15
3846,158,3,519.2,5
3847,40,3,327.88,15
3847,41,2,426.76,10
3847,144,3,942.97,10
3848,167,3,49.0,15
3848,136,2,155.34,20
3848,108,1,700.6,0
3848,109,1,800.61,20
3849,166,3,827.4,5
3849,85,3,384.92,15
3849,142,2,881.76,0
3849,30,3,408.95,5
3849,26,3,699.33,15
3850,17,3,433.58,15
3851,158,2,519.2,0
3851,5,2,396.49,20
3852,26,2,699.33,10
3852,200,2,918.18,10
3852,13,3,230.59,0
3852,46,3,64.75,0
3853,29,3,945.7,5
3853,79,1,598.79,5
3853,155,1,605.4,0
3853,105,1,770.69,15
3854,128,3,178.78,10
3854,79,3,598.79,15
3854,180,2,482.25,0
3854,92,3,812.94,15
3854,131,3,691.83,20
3855,15,3,759.48,20
3856,24,2,311.5,0
3856,190,2,517.4,0
3857,88,1,850.72,0
3857,29,1,945.7,5
3857,33,1,279.09,10
3858,60,2,733.02,0
3858,132,2,117.83,0
3858,27,2,478.85,0
3858,124,3,543.58,0
3859,151,3,722.78,0
3859,84,1,507.94,15
3860,133,2,467.42,10
3860,42,1,168.48,0
3861,159,3,508.89,5
3861,1,2,380.62,0
3861,3,3,116.2,15
3862,126,3,971.79,20
3862,19,3,613.9,10
3862,9,3,380.73,0
3862,115,1,345.44,5
3863,199,3,313.82,0
3863,37,3,743.0,10
3863,84,1,507.94,5
3863,96,2,664.87,0
3864,168,3,659.05,0
3864,123,1,76.88,20
3864,174,2,133.03,5
3864,28,3,459.05,20
3864,124,3,543.58,0
3865,144,1,942.97,10
3865,133,2,467.42,5
3865,146,1,667.86,15
3866,18,2,159.46,15
3866,101,1,39.07,15
3866,28,2,459.05,10
3866,16,2,314.5,0
3867,176,2,743.81,5
3867,126,1,971.79,0
3867,43,3,353.57,20
3867,48,2,954.2,0
3867,127,3,776.59,5
3868,96,1,664.87,0
3868,96,1,664.87,10
3869,60,3,733.02,0
3870,11,3,63.0,10
3871,109,3,800.61,20
3871,79,2,598.79,15
3871,94,3,464.94,20
3871,200,3,918.18,20
3872,83,3,300.48,0
3872,30,1,408.95,0
3872,129,3,864.18,15
3872,9,2,380.73,0
3872,192,1,783.47,0
3873,13,3,230.59,0
3874,90,3,331.05,0
3874,126,1,971.79,15
3875,120,3,307.08,10
3875,15,2,759.48,0
3875,108,1,700.6,0
3875,111,2,179.65,5
3875,110,2,20.16,0
3876,31,2,996.15,20
3877,156,1,561.44,0
3877,191,3,694.01,10
3877,198,3,231.52,5
3877,137,1,484.86,0
3878,200,1,918.18,5
3878,154,3,715.67,15
3879,21,3,890.92,5
3879,13,2,230.59,0
3879,148,3,477.62,10
3879,95,1,434.34,10
3879,162,1,274.3,0
3880,50,2,612.1,10
3880,162,2,274.3,0
3880,82,1,283.16,0
3881,30,1,408.95,10
3881,188,2,859.46,0
3882,183,3,126.15,15
3882,107,1,412.78,15
3883,155,3,605.4,10
3883,175,2,779.79,0
3883,165,2,163.15,0
3883,140,3,354.61,0
3884,167,3,49.0,20
3884,56,2,543.79,0
3884,110,2,20.16,0
3884,63,3,554.83,15
3884,130,3,184.39,0
3885,21,2,890.92,20
3885,126,1,971.79,0
3885,80,3,655.63,10
3886,79,2,598.79,0
3887,51,1,97.77,0
3887,40,2,327.88,10
3887,96,3,664.87,0
3887,120,3,307.08,20
3887,132,2,117.83,15
3888,3,3,116.2,20
3889,64,1,521.03,0
3889,104,1,875.57,0
3889,116,2,655.81,15
3889,162,3,274.3,5
3890,54,2,13.34,20
3890,6,1,48.58,20
3890,59,1,14.66,0
3890,12,3,992.06,0
3890,24,3,311.5,20
3891,188,2,859.46,0
3892,105,1,770.69,10
3892,31,3,996.15,0
3892,153,2,272.29,20
3893,173,3,393.12,5
3893,185,1,514.35,0
3893,40,1,327.88,5
3893,74,3,234.97,5
3893,53,2,939.57,10
3894,73,1,533.68,0
3895,85,3,384.92,0
3895,89,2,364.68,20
3895,185,2,514.35,5
3895,168,3,659.05,5
3896,78,2,206.93,10
3897,107,1,412.78,20
3897,136,2,155.34,20
3897,200,2,918.18,0
3897,107,1,412.78,0
3898,29,3,945.7,5
3898,47,3,952.17,0
3898,111,2,179.65,0
3898,29,1,945.7,20
3899,190,1,517.4,0
3900,114,1,914.92,0
3900,95,1,434.34,0
3900,19,2,613.9,20
3900,10,2,501.76,20
3900,121,2,78.36,0
3901,131,1,691.83,10
3901,160,2,606.35,20
3901,22,3,529.27,0
3901,47,3,952.17,5
3901,117,3,48.58,0
3902,125,1,390.34,0
3902,97,1,892.13,15
3903,85,1,384.92,0
3904,135,1,534.57,0
3904,51,2,97.77,20
3904,56,2,543.79,5
3905,172,2,823.49,10
3905,78,2,206.93,20
3905,158,3,519.2,5
3906,173,1,393.12,15
3906,52,3,204.29,10
3907,23,2,479.5,0
3907,185,1,514.35,5
3907,59,3,14.66,15
3907,33,1,279.09,15
3908,148,3,477.62,5
3909,5,1,396.49,0
3909,91,2,472.3,0
3909,117,2,48.58,0
3909,11,2,63.0,15
3910,8,2,266.37,0
3910,54,2,13.34,0
3911,3,2,116.2,0
3911,156,2,561.44,0
3911,181,1,914.9,15
3911,47,3,952.17,15
3911,142,1,881.76,10
3912,12,3,992.06,15
3912,90,3,331.05,0
3913,63,1,554.83,0
3913,52,3,204.29,5
3913,6,1,48.58,10
3914,168,1,659.05,15
3915,113,3,721.92,10
3915,170,1,545.06,0
3916,31,2,996.15,0
3917,76,3,490.38,15
3917,190,1,517.4,5
3917,157,2,664.28,0
3918,135,3,534.57,10
3918,59,3,14.66,20
3918,173,1,393.12,5
3919,42,2,168.48,0
3919,46,3,64.75,5
3919,145,3,877.52,0
3919,105,3,770.69,15
3920,56,1,543.79,5
3920,169,3,660.88,10
3921,87,1,252.85,20
3921,141,3,31.84,0
3921,41,2,426.76,0
3921,28,1,459.05,0
3921,107,2,412.78,0
3922,165,2,163.15,10
3922,24,2,311.5,20
3922,185,2,514.35,10
3922,61,2,490.48,20
3922,193,2,592.07,0
3923,106,2,312.53,10
3923,190,3,517.4,10
3923,60,1,733.02,20
3923,130,1,184.39,0
3924,20,2,152.83,10
3924,102,1,530.96,20
3924,34,3,317.86,0
3924,75,1,884.59,0
3925,139,2,948.03,0
3925,133,1,467.42,0
3926,77,3,324.9,15
3926,90,3,331.05,0
3926,11,3,63.0,15
3926,38,2,285.25,15
3927,103,1,94.97,15
3927,45,3,56.68,0
3928,98,2,95.23,15
3929,10,1,501.76,0
3930,8,1,266.37,0
3930,116,2,655.81,15
3930,82,3,283.16,0
3930,60,2,733.02,20
3931,138,1,964.27,5
3931,157,1,664.28,15
3931,176,1,743.81,10
3932,66,1,749.92,0
3932,17,3,433.58,5
3932,116,3,655.81,15
3932,87,3,252.85,0
3932,16,1,314.5,20
3933,198,1,231.52,0
3934,113,3,721.92,0
3935,79,1,598.79,15
3935,178,3,237.94,15
3935,177,3,927.86,20
3935,65,1,644.46,0
3936,139,1,948.03,10
3936,32,3,394.87,0
3936,33,3,279.09,0
3936,21,1,890.92,0
3936,166,1,827.4,0
3937,177,1,927.86,0
3937,75,1,884.59,0
3937,103,3,94.97,15
3937,97,1,892.13,0
3938,49,2,28.11,20
3939,27,3,478.85,5
3939,75,1,884.59,10
3939,57,1,979.35,0
3940,178,1,237.94,0
3941,177,2,927.86,10
3941,79,1,598.79,0
3941,99,2,723.99,15
3942,60,1,733.02,15
3942,72,3,122.06,10
3943,98,1,95.23,0
3944,35,3,235.92,5
3944,48,1,954.2,0
3944,55,3,878.77,0
3945,11,1,63.0,0
3945,172,2,823.49,15
3945,108,1,700.6,20
3945,67,2,806.92,15
3945,113,2,721.92,0
3946,107,1,412.78,0
3946,177,2,927.86,5
3946,115,3,345.44,20
3946,132,2,117.83,10
3946,197,1,453.54,0
3947,187,2,845.14,0
3947,182,1,424.48,0
3947,173,2,393.12,0
3948,145,1,877.52,0
3948,121,3,78.36,10
3949,149,1,462.15,0
3949,107,1,412.78,10
3950,135,3,534.57,10
3950,137,1,484.86,0
3951,7,3,781.65,15
3952,65,2,644.46,0
3952,196,2,311.35,10
3952,17,2,433.58,10
3952,166,2,827.4,0
3953,86,1,519.82,15
3953,164,1,639.61,10
3953,128,3,178.78,0
3954,9,2,380.73,10
3954,71,2,915.93,5
3954,146,2,667.86,20
3955,61,3,490.48,0
3955,57,2,979.35,0
3955,103,3,94.97,20
3956,51,3,97.77,0
3956,57,2,979.35,5
3956,37,2,743.0,15
3957,141,1,31.84,10
3957,126,3,971.79,0
3957,95,3,434.34,0
3958,126,3,971.79,15
3958,189,3,380.28,5
3958,51,1,97.77,15
3958,160,3,606.35,5
3958,69,1,703.17,0
3959,137,1,484.86,5
3959,196,1,311.35,15
3959,191,3,694.01,0
3960,15,2,759.48,15
3960,180,2,482.25,15
3960,138,2,964.27,0
3961,126,2,971.79,5
3961,166,2,827.4,5
3961,3,2,116.2,0
3962,100,3,365.24,0
3962,185,3,514.35,0
3962,92,2,812.94,10
3963,64,3,521.03,20
3963,55,1,878.77,0
3964,167,1,49.0,0
3964,26,3,699.33,0
3964,193,2,592.07,10
3964,183,2,126.15,5
3965,33,3,279.09,20
3965,196,3,311.35,0
3965,158,1,519.2,10
3965,57,2,979.35,10
3965,55,2,878.77,0
3966,15,1,759.48,10
3966,197,3,453.54,0
3966,31,2,996.15,15
3966,33,2,279.09,5
3966,85,2,384.92,10
3967,131,2,691.83,0
3967,182,1,424.48,0
3967,159,2,508.89,15
3968,137,1,484.86,15
3968,166,1,827.4,5
3968,125,1,390.34,10
3968,19,3,613.9,10
3969,34,3,317.86,0
3969,182,3,424.48,0
3969,82,2,283.16,0
3969,100,3,365.24,0
3970,153,1,272.29,0
3970,3,2,116.2,0
3970,58,1,568.93,0
3970,89,3,364.68,0
3970,90,3,331.05,15
3971,42,1,168.48,20
3972,92,2,812.94,0
3972,37,3,743.0,10
3972,82,1,283.16,5
3973,142,3,881.76,0
3973,152,2,926.41,15
3973,9,2,380.73,20
3973,126,2,971.79,15
3973,184,2,256.84,20
3974,118,2,764.96,0
3974,166,3,827.4,0
3974,35,3,235.92,10
3974,116,1,655.81,5
3975,100,2,365.24,0
3975,113,3,721.92,0
3975,29,1,945.7,0
3976,85,1,384.92,15
3977,140,2,354.61,5
3977,136,3,155.34,10
3978,57,2,979.35,0
3978,166,1,827.4,20
3979,119,1,810.1,0
3979,125,3,390.34,0
3980,192,2,783.47,15
3981,31,1,996.15,0
3981,66,3,749.92,5
3981,43,1,353.57,20
3982,6,3,48.58,15
3982,135,2,534.57,5
3982,28,2,459.05,10
3982,41,3,426.76,10
3982,168,2,659.05,0
3983,196,3,311.35,0
3983,145,1,877.52,10
3984,145,2,877.52,0
3985,30,3,408.95,0
3985,98,3,95.23,15
3986,57,1,979.35,20
3986,131,2,691.83,15
3987,200,3,918.18,15
3987,196,3,311.35,5
3988,17,2,433.58,15
3988,141,1,31.84,5
3988,113,2,721.92,0
3988,98,2,95.23,0
3988,142,2,881.76,0
3989,174,1,133.03,5
3989,14,1,183.79,0
3989,109,3,800.61,0
3989,180,1,482.25,0
3989,19,3,613.9,15
3990,81,2,347.87,20
3990,41,3,426.76,0
3990,148,2,477.62,5
3991,13,2,230.59,10
3991,4,2,573.94,5
3992,2,3,126.41,20
3992,2,1,126.41,0
3992,160,3,606.35,5
3992,36,1,464.3,5
3993,143,3,979.65,0
3993,134,1,681.75,5
3993,184,3,256.84,10
3993,162,1,274.3,15
3994,176,1,743.81,0
3994,94,3,464.94,15
3995,197,1,453.54,5
3995,193,2,592.07,0
3995,199,2,313.82,10
3995,56,2,543.79,20
3995,136,2,155.34,0
3996,79,1,598.79,0
3996,18,2,159.46,0
3996,61,2,490.48,0
3997,99,1,723.99,15
3997,157,1,664.28,5
3997,125,2,390.34,0
3997,83,3,300.48,10
3997,172,1,823.49,0
3998,186,3,54.9,20
3998,103,1,94.97,10
3998,17,2,433.58,10
3998,185,3,514.35,0
3999,94,3,464.94,0
3999,173,1,393.12,10
3999,122,3,675.73,0
3999,153,2,272.29,15
3999,143,2,979.65,5
4000,169,1,660.88,15
4001,124,1,543.58,15
4001,172,1,823.49,15
4001,67,1,806.92,20
4001,124,3,543.58,10
4002,93,1,839.49,5
4003,11,1,63.0,10
4003,186,1,54.9,5
4004,120,2,307.08,0
4005,48,1,954.2,0
4005,9,2,380.73,10
4005,86,2,519.82,0
4005,199,2,313.82,0
4006,106,1,312.53,0
4006,109,1,800.61,15
4007,180,2,482.25,0
4007,159,3,508.89,0
4007,174,1,133.03,0
4007,138,2,964.27,20
4008,185,3,514.35,15
4008,25,1,305.93,20
4008,128,3,178.78,10
4008,26,1,699.33,15
4009,167,1,49.0,0
4009,31,1,996.15,0
4009,166,2,827.4,0
4009,70,2,221.82,10
4009,122,1,675.73,10
4010,89,1,364.68,5
4010,11,3,63.0,10
4010,195,2,518.3,10
4010,98,1,95.23,5
4011,51,1,97.77,20
4012,15,3,759.48,0
4012,130,1,184.39,0
4012,85,1,384.92,5
4012,95,3,434.34,0
4012,7,1,781.65,0
4013,113,1,721.92,10
4014,173,2,393.12,10
4014,144,3,942.97,15
4015,134,1,681.75,0
4015,133,3,467.42,0
4015,136,2,155.34,0
4015,93,1,839.49,0
4016,137,2,484.86,10
4016,198,3,231.52,0
4017,83,2,300.48,20
4017,7,2,781.65,0
4018,52,2,204.29,0
4018,5,3,396.49,0
4018,82,1,283.16,0
4018,21,2,890.92,0
4019,32,2,394.87,15
4019,126,2,971.79,0
4019,114,1,914.92,0
4019,64,1,521.03,5
4020,89,2,364.68,0
4020,61,1,490.48,20
4020,173,3,393.12,0
4020,175,1,779.79,15
4021,133,2,467.42,0
4022,11,1,63.0,10
4022,50,2,612.1,0
4022,166,3,827.4,5
4022,159,3,508.89,0
4022,175,2,779.79,5
4023,66,1,749.92,20
4023,89,3,364.68,5
4024,44,3,965.34,5
4024,159,2,508.89,0
4025,182,3,424.48,5
4025,165,3,163.15,0
4025,187,3,845.14,0
4026,99,2,723.99,20
4027,26,2,699.33,20
4028,66,2,749.92,15
4029,84,1,507.94,0
4029,188,2,859.46,15
4030,102,2,530.96,15
4031,2,3,126.41,5
4031,19,3,613.9,10
4031,39,1,731.63,5
4032,115,3,345.44,0
4032,145,3,877.52,5
4032,77,3,324.9,0
4033,178,2,237.94,0
4033,34,2,317.86,20
4033,34,2,317.86,5
4033,37,3,743.0,0
4033,99,2,723.99,5
4034,27,3,478.85,0
4034,132,3,117.83,20
4034,20,3,152.83,0
4035,3,2,116.2,0
4036,104,3,875.57,0
4037,27,1,478.85,0
4037,107,3,412.78,0
4037,137,1,484.86,0
4037,95,2,434.34,20
4037,157,1,664.28,15
4038,52,2,204.29,10
4038,183,3,126.15,10
4038,195,3,518.3,0
4039,128,3,178.78,0
4039,69,3,703.17,0
4039,103,3,94.97,0
4039,125,2,390.34,10
4040,166,2,827.4,0
4040,52,1,204.29,0
4041,111,2,179.65,0
4042,45,2,56.68,0
4042,48,3,954.2,15
4042,103,1,94.97,10
4042,180,2,482.25,10
4042,199,2,313.82,10
4043,85,3,384.92,20
4044,6,1,48.58,15
4044,182,3,424.48,5
4044,164,1,639.61,20
4044,16,1,314.5,0
4045,51,1,97.77,0
4045,12,3,992.06,20
4046,175,2,779.79,20
4046,188,3,859.46,0
4046,81,2,347.87,0
4046,105,3,770.69,0
4047,73,1,533.68,0
4047,93,1,839.49,20
4048,53,3,939.57,20
4048,138,3,964.27,0
4048,41,2,426.76,15
4048,13,1,230.59,0
4048,6,3,48.58,15
4049,118,2,764.96,0
4049,97,2,892.13,0
4049,149,2,462.15,0
4049,15,1,759.48,20
4050,169,1,660.88,0
4050,200,2,918.18,20
4050,30,3,408.95,0
4050,166,1,827.4,15
4051,144,3,942.97,0
4051,158,2,519.2,10
4051,92,3,812.94,20
4051,146,2,667.86,15
4051,40,1,327.88,10
4052,177,2,927.86,0
4052,199,2,313.82,15
4052,107,2,412.78,0
4052,74,3,234.97,0
4052,61,2,490.48,10
4053,48,3,954.2,15
4053,115,3,345.44,0
4053,66,2,749.92,5
4054,149,3,462.15,0
4054,189,1,380.28,0
4054,20,1,152.83,0
4054,20,3,152.83,0
4054,187,2,845.14,0
4055,56,3,543.79,15
4055,107,3,412.78,0
4055,78,3,206.93,0
4055,11,2,63.0,20
4055,85,3,384.92,10
4056,129,2,864.18,5
4056,31,2,996.15,10
4056,115,3,345.44,0
4057,170,1,545.06,20
4057,193,3,592.07,20
4058,57,1,979.35,0
4058,35,3,235.92,20
4059,143,1,979.65,10
4059,140,1,354.61,20
4059,97,1,892.13,0
4059,17,3,433.58,20
4059,127,2,776.59,10
4060,1,1,380.62,5
4060,125,1,390.34,5
4060,149,1,462.15,15
4061,59,2,14.66,10
4062,3,2,116.2,10
4062,126,3,971.79,0
4062,24,2,311.5,10
4063,163,1,355.36,15
4063,3,1,116.2,15
4063,103,2,94.97,10
4063,79,2,598.79,20
4064,29,2,945.7,10
4064,87,1,252.85,15
4065,156,3,561.44,10
4066,77,3,324.9,0
4066,37,1,743.0,5
4066,12,2,992.06,0
4066,109,1,800.61,5
4067,131,1,691.83,20
4068,58,3,568.93,10
4069,102,2,530.96,0
4069,146,2,667.86,20
4069,112,3,627.25,20
4070,151,1,722.78,10
4070,18,2,159.46,0
4070,130,1,184.39,20
4071,61,2,490.48,10
4071,155,2,605.4,20
4071,6,1,48.58,15
4071,23,3,479.5,10
4072,34,1,317.86,0
4072,37,2,743.0,0
4072,97,3,892.13,5
4072,99,2,723.99,10
4073,4,3,573.94,0
4073,121,3,78.36,15
4073,122,1,675.73,5
4074,10,2,501.76,20
4074,98,3,95.23,0
4074,123,1,76.88,0
4074,38,2,285.25,20
4075,193,2,592.07,5
4075,97,3,892.13,20
4076,107,3,412.78,10
4076,108,3,700.6,5
4076,6,1,48.58,10
4076,113,1,721.92,0
4077,183,2,126.15,10
4077,158,1,519.2,5
4077,160,2,606.35,15
4077,158,2,519.2,5
4077,68,2,631.04,10
4078,92,3,812.94,0
4078,92,3,812.94,5
4078,67,3,806.92,0
4078,21,1,890.92,0
4078,2,1,126.41,0
4079,155,2,605.4,20
4080,23,3,479.5,0
4080,127,3,776.59,0
4081,103,2,94.97,5
4082,169,2,660.88,10
4082,96,2,664.87,10
4083,197,1,453.54,5
4083,70,2,221.82,0
4084,195,3,518.3,20
4084,53,3,939.57,0
4085,103,1,94.97,5
4085,6,1,48.58,0
4085,4,2,573.94,15
4085,127,2,776.59,0
4085,51,3,97.77,0
4086,171,1,557.48,0
4086,114,1,914.92,15
4086,14,1,183.79,0
4086,43,3,353.57,10
4086,64,2,521.03,0
4087,101,2,39.07,10
4087,92,1,812.94,20
4088,77,3,324.9,5
4088,71,1,915.93,10
4089,160,3,606.35,0
4090,163,2,355.36,0
4090,135,2,534.57,0
4090,93,2,839.49,0
4090,103,3,94.97,5
4090,163,1,355.36,10
4091,8,1,266.37,0
4092,199,1,313.82,20
4092,63,2,554.83,0
4092,167,3,49.0,0
4093,154,1,715.67,5
4093,34,3,317.86,0
4093,115,2,345.44,10
4093,199,1,313.82,5
4093,67,1,806.92,0
4094,143,2,979.65,15
4094,197,3,453.54,0
4094,163,1,355.36,0
4094,164,3,639.61,10
4095,160,1,606.35,20
4095,52,2,204.29,0
4095,159,3,508.89,10
4095,35,3,235.92,0
4096,48,1,954.2,0
4097,49,1,28.11,20
4097,27,2,478.85,0
4097,138,3,964.27,0
4097,133,1,467.42,20
4098,110,2,20.16,20
4098,130,3,184.39,0
4099,32,3,394.87,0
4100,157,1,664.28,10
4100,14,3,183.79,15
4100,112,1,627.25,0
4101,49,3,28.11,10
4101,158,3,519.2,15
4101,183,2,126.15,15
4102,149,2,462.15,20
4102,133,3,467.42,0
4102,37,1,743.0,0
4103,55,2,878.77,0
4103,27,2,478.85,10
4103,129,1,864.18,0
4104,54,1,13.34,0
4104,126,1,971.79,15
4104,188,1,859.46,0
4104,75,3,884.59,0
4105,92,3,812.94,0
4106,82,3,283.16,5
4106,176,3,743.81,0
4106,106,1,312.53,0
4106,19,3,613.9,10
4106,2,3,126.41,5
4107,100,1,365.24,10
4108,187,3,845.14,0
4108,105,2,770.69,15
4108,62,3,540.99,20
4108,18,3,159.46,0
4109,146,3,667.86,0
4109,98,2,95.23,0
4109,36,3,464.3,10
4109,101,3,39.07,0
4109,17,3,433.58,0
4110,136,2,155.34,20
4110,23,3,479.5,5
4110,143,1,979.65,15
4111,155,1,605.4,15
4111,99,3,723.99,15
4111,124,1,543.58,0
4111,87,2,252.85,0
4112,147,3,776.85,15
4113,146,1,667.86,0
4114,196,1,311.35,15
4114,126,1,971.79,0
4115,15,2,759.48,15
4116,30,2,408.95,5
4116,197,1,453.54,15
4116,182,2,424.48,0
4116,82,1,283.16,10
4117,89,3,364.68,20
4117,186,3,54.9,0
4117,170,1,545.06,10
4117,86,3,519.82,15
4117,190,2,517.4,0
4118,159,2,508.89,0
4118,110,1,20.16,0
4118,14,2,183.79,0
4118,133,2,467.42,20
4119,70,1,221.82,5
4119,2,3,126.41,20
4119,186,2,54.9,5
4119,57,1,979.35,0
4120,1,2,380.62,5
4120,181,2,914.9,0
4121,159,1,508.89,0
4121,30,3,408.95,5
4122,11,3,63.0,15
4122,154,1,715.67,10
4122,5,3,396.49,15
4122,79,1,598.79,0
4123,178,2,237.94,20
4123,103,1,94.97,15
4124,176,1,743.81,15
4124,26,3,699.33,10
4124,169,2,660.88,20
4125,160,1,606.35,20
4125,67,1,806.92,5
4125,12,3,992.06,0
4126,75,1,884.59,15
4127,96,1,664.87,5
4127,139,1,948.03,15
4127,61,1,490.48,0
4127,156,1,561.44,0
4128,191,2,694.01,0
4128,111,3,179.65,5
4128,33,1,279.09,0
4129,74,1,234.97,0
4129,116,3,655.81,0
4129,187,2,845.14,15
4129,193,1,592.07,0
4130,88,1,850.72,0
4131,127,1,776.59,15
4131,21,3,890.92,20
4131,8,3,266.37,0
4131,58,3,568.93,10
4131,8,3,266.37,5
4132,200,1,918.18,5
4132,76,1,490.38,0
4132,168,2,659.05,0
4132,160,3,606.35,15
4132,51,2,97.77,0
4133,178,2,237.94,5
4133,116,1,655.81,0
4134,136,1,155.34,0
4134,53,2,939.57,5
4134,117,3,48.58,0
4134,22,2,529.27,20
4135,200,1,918.18,10
4135,31,3,996.15,0
4135,40,3,327.88,5
4135,74,2,234.97,0
4135,22,3,529.27,10
4136,124,1,543.58,5
4136,74,1,234.97,0
4136,162,3,274.3,10
4136,119,1,810.1,20
4137,143,2,979.65,0
4137,137,2,484.86,10
4137,135,1,534.57,0
4138,43,2,353.57,10
4138,146,3,667.86,0
4138,151,1,722.78,15
4138,100,2,365.24,10
4138,149,3,462.15,20
4139,73,3,533.68,0
4139,181,3,914.9,0
4139,74,1,234.97,20
4140,149,3,462.15,15
4141,145,1,877.52,20
4141,118,3,764.96,0
4142,143,3,979.65,0
4143,148,1,477.62,0
4144,30,3,408.95,0
4144,197,3,453.54,20
4144,103,2,94.97,15
4144,136,3,155.34,5
4144,144,3,942.97,15
4145,149,2,462.15,10
4145,71,3,915.93,5
4145,151,1,722.78,0
4145,106,2,312.53,20
4146,124,3,543.58,20
4146,151,1,722.78,20
4146,155,3,605.4,0
4147,151,3,722.78,5
4147,12,3,992.06,0
4148,30,2,408.95,15
4149,21,3,890.92,0
4149,183,2,126.15,0
4150,7,1,781.65,0
4150,79,3,598.79,0
4150,90,1,331.05,0
4150,104,3,875.57,15
4151,188,3,859.46,15
4152,97,1,892.13,10
4152,29,2,945.7,20
4152,101,3,39.07,0
4152,131,1,691.83,15
4153,164,2,639.61,0
4154,32,3,394.87,20
4154,147,2,776.85,5
4155,33,2,279.09,10
4155,23,3,479.5,0
4156,11,3,63.0,5
4156,36,3,464.3,0
4156,64,3,521.03,0
4157,166,2,827.4,0
4157,119,3,810.1,0
4157,115,1,345.44,0
4157,93,3,839.49,5
4157,28,3,459.05,20
4158,49,1,28.11,5
4158,55,3,878.77,15
4158,36,3,464.3,10
4158,173,1,393.12,0
4158,113,2,721.92,0
4159,200,2,918.18,10
4159,183,3,126.15,10
4160,132,3,117.83,0
4160,179,3,596.23,0
4160,180,3,482.25,15
4160,185,3,514.35,0
4160,15,2,759.48,5
4161,187,3,845.14,0
4161,144,3,942.97,0
4161,44,1,965.34,20
4162,160,3,606.35,0
4162,56,2,543.79,20
4163,63,1,554.83,0
4163,156,2,561.44,5
4164,95,3,434.34,0
4164,165,3,163.15,0
4164,33,1,279.09,0
4164,68,3,631.04,0
4165,37,3,743.0,20
4165,49,1,28.11,10
4166,88,3,850.72,10
4166,66,3,749.92,0
4166,7,1,781.65,0
4166,155,3,605.4,0
4166,36,3,464.3,0
4167,199,3,313.82,10
4168,75,3,884.59,15
4168,56,3,543.79,0
4169,49,2,28.11,0
4169,146,1,667.86,0
4170,1,2,380.62,0
4170,133,2,467.42,20
4170,96,2,664.87,15
4171,16,3,314.5,0
4172,36,2,464.3,10
4172,173,2,393.12,20
4173,108,3,700.6,0
4173,140,3,354.61,0
4174,7,3,781.65,15
4174,80,3,655.63,20
4174,22,2,529.27,15
4175,193,3,592.07,5
4175,111,1,179.65,0
4175,165,2,163.15,0
4176,65,3,644.46,5
4176,137,3,484.86,5
4176,200,1,918.18,5
4177,189,2,380.28,0
4177,88,1,850.72,5
4178,138,2,964.27,0
4178,39,2,731.63,15
4178,9,1,380.73,20
4178,177,3,927.86,0
4179,13,2,230.59,20
4179,123,1,76.88,15
4179,115,2,345.44,0
4179,185,1,514.35,0
4179,73,2,533.68,20
4180,190,3,517.4,0
4181,195,1,518.3,20
4181,2,2,126.41,5
4181,121,2,78.36,0
4181,30,3,408.95,0
4181,54,2,13.34,0
4182,172,2,823.49,0
4183,109,1,800.61,0
4183,116,2,655.81,0
4183,157,2,664.28,10
4184,142,3,881.76,0
4184,116,1,655.81,0
4184,71,1,915.93,5
4184,30,1,408.95,0
4185,79,2,598.79,0
4186,187,2,845.14,20
4187,188,3,859.46,10
4187,37,2,743.0,20
4187,98,2,95.23,10
4188,159,3,508.89,20
4188,98,3,95.23,20
4189,191,1,694.01,0
4190,175,2,779.79,15
4190,58,2,568.93,10
4190,59,2,14.66,0
